EAN Code,Style Code,Style Name,Colour code,Colour Description,Eye size,Bridge Size,is Polarized,Photochromic,Lens Code,Lens Description,Lens Base Desc,Informative Note of the Lens,Temple Length,Product Category Descr,RX able INT,Type of User Description,Main Material Descrip,Temple Material Desc#,Eye Shape descr, Weight,Hinge type descr,Brand Code,Brand Code Descr,Collection Code,Collection code Descr,Prod#Type Descr#,Item Start Date,MO/CO,Main Case,Currency Code, Wholesale Price ,Retail Price
0716736207650,102854,TH 1707,09Q,BROWN,48,19,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,METAL,PANTOS,"  0,0240 ",FLEX REPAIRABLE,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  57,50 ",155
0716736207667,102854,TH 1707,KB7,GREY,48,19,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,METAL,PANTOS,"  0,0240 ",FLEX REPAIRABLE,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  57,50 ",155
0716736224428,102852,TH 1708,807,BLACK,53,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,RECTANGULAR,"  0,0200 ",FLEX M,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  58,00 ",155
0716736207612,102852,TH 1708,MVU,AZURE,53,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,RECTANGULAR,"  0,0200 ",FLEX M,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  58,00 ",155
0716736227917,202813,TH 1711/S,DDB,GOLD COPPER,54,19,No,No,3X,PINK DOUBLESHADE,BASE 4 SPHERICAL,2,140,SOL,X,WOMAN,METAL,METAL,PANTOS,"  0,0270 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2020-01,MO,800940,EUR,"  71,00 ",155
0716736227948,202813,TH 1711/S,RHL,GOLD BLACK_,54,19,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,METAL,METAL,PANTOS,"  0,0270 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2020-01,MO,800940,EUR,"  71,00 ",155
0716736227405,202802,TH 1712/S,003,MATTE BLACK,54,18,No,No,IR,GREY,BASE 4 SPHERICAL,3,145,SOL,X,UNISEX ADULT,LIGHT ACETATE,ACETATE,RECTANGULAR,"  0,0390 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2020-01,MO,800940,EUR,"  68,00 ",149
0716736227344,202798,TH 1716/S,WIR,MATTE BLUE RED,57,16,No,No,IR,GREY,BASE 6 SPHERICAL,3,145,SOL,,MAN,METAL,RUBBER,RECTANGULAR,"  0,0320 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2020-01,MO,800940,EUR,"  71,00 ",155
0716736227351,202799,TH 1717/S,003,MATTE BLACK,59,14,No,No,IR,GREY,BASE 4 SPHERICAL,3,145,SOL,,MAN,POLYAMIDE INJ-GRIL.,RUBBER,FLAT TOP,"  0,0350 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2020-01,MO,800940,EUR,"  63,50 ",139
0716736227276,202797,TH 1718/S,08A,BLACK GREY,56,16,No,No,IR,GREY,BASE 4 SPHERICAL,3,145,SOL,,MAN,POLYAMIDE INJ-GRIL.,RUBBER,RECTANGULAR,"  0,0330 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2020-01,MO,800940,EUR,"  63,50 ",139
0716736227283,202797,TH 1718/S,0JU,BLUE WHITE,56,16,No,No,IR,GREY,BASE 4 SPHERICAL,3,145,SOL,,MAN,POLYAMIDE INJ-GRIL.,RUBBER,RECTANGULAR,"  0,0330 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2020-01,MO,800940,EUR,"  63,50 ",139
0716736229171,202797,TH 1718/S,0VK,MATTE BLACK BLUE,56,16,No,No,Z0,BLUE MULTILAYER,BASE 4 SPHERICAL,3,145,SOL,,MAN,POLYAMIDE INJ-GRIL.,RUBBER,RECTANGULAR,"  0,0330 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2020-01,MO,800940,EUR,"  63,50 ",139
0716736227306,202797,TH 1718/S,8RU,BLUE RED,56,16,No,No,KU,BLUE,BASE 4 SPHERICAL,3,145,SOL,,MAN,POLYAMIDE INJ-GRIL.,RUBBER,RECTANGULAR,"  0,0330 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2020-01,MO,800940,EUR,"  63,50 ",139
0716736227818,202838,TH 1723/S,086,HAVANA,54,18,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,2,140,SOL,X,WOMAN,ACETATE,ACETATE,RECTANGULAR,"  0,0500 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2020-01,MO,800940,EUR,"  59,50 ",129
0716736227825,202838,TH 1723/S,807,BLACK,54,18,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,RECTANGULAR,"  0,0500 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2020-01,MO,800940,EUR,"  59,50 ",129
0716736229522,202839,TH 1724/S,086,HAVANA,56,17,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,2,140,SOL,X,WOMAN,ACETATE,ACETATE,PANTOS,"  0,0310 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2020-01,MO,800940,EUR,"  59,50 ",129
0716736229539,202839,TH 1724/S,807,BLACK,56,17,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,PANTOS,"  0,0310 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2020-01,MO,800940,EUR,"  59,50 ",129
0716736228006,103135,TH 1726,AOZ,MATTE GOLD,50,21,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,METAL,RECTANGULAR,"  0,0260 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  61,50 ",165
0716736228013,103135,TH 1726,J5G,GOLD,50,21,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,METAL,RECTANGULAR,"  0,0260 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  61,50 ",165
0716736228051,103136,TH 1727,DDB,GOLD COPPER,52,19,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,METAL,PANTOS,"  0,0260 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  58,00 ",155
0716736228105,103138,TH 1728,010,PALLADIUM,54,18,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,METAL,SQUARE,"  0,0270 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  58,00 ",155
0716736231877,103138,TH 1728,DDB,GOLD COPPER,54,18,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,METAL,SQUARE,"  0,0270 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  58,00 ",155
0716736228129,103138,TH 1728,J5G,GOLD,54,18,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,METAL,SQUARE,"  0,0270 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  58,00 ",155
0716736224459,103109,TH 1730,086,HAVANA,51,20,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,UNISEX ADULT,METAL,ACETATE,BROWNLINE,"  0,0320 ",FLEX REPAIRABLE,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  59,50 ",159
0716736224466,103109,TH 1730,807,BLACK,51,20,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,UNISEX ADULT,METAL,ACETATE,BROWNLINE,"  0,0320 ",FLEX REPAIRABLE,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  59,50 ",159
0716736224619,103108,TH 1732,086,HAVANA,51,17,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,LIGHT ACETATE,ACETATE,RECTANGULAR,"  0,0280 ",FLEX REPAIRABLE,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  56,00 ",149
0716736224633,103108,TH 1732,GEG,TRANSPARENT BLUE TRANSPARENT BLUETTE,51,17,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,LIGHT ACETATE,ACETATE,RECTANGULAR,"  0,0280 ",FLEX REPAIRABLE,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  56,00 ",149
0716736227597,103114,TH 1734,KB7,GREY,50,18,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,LIGHT ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",FLEX REPAIRABLE,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  61,50 ",165
0716736227603,103114,TH 1734,S8R,LIGHT PINK,50,18,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,LIGHT ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",FLEX REPAIRABLE,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  61,50 ",165
0716736228365,103140,TH 1736/F,J5G,GOLD,51,23,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,METAL,GEOMETRIC / OCTAGONAL,"  0,0270 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  59,50 ",159
0716736228372,103140,TH 1736/F,KJ1,DARK RUTHENIUM,51,23,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,METAL,GEOMETRIC / OCTAGONAL,"  0,0270 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  59,50 ",159
0716736232416,103113,TH 1737/F,807,BLACK,54,17,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,LIGHT ACETATE,ACETATE,RECTANGULAR,"  0,0280 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  56,00 ",149
0716736232423,103113,TH 1737/F,AIO,CRYSTAL HAVANA,54,17,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,LIGHT ACETATE,ACETATE,RECTANGULAR,"  0,0280 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  56,00 ",149
0716736224183,103104,TH 1740,0VK,MATTE BLACK BLUE,56,16,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,RUBBER,RECTANGULAR,"  0,0230 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  55,00 ",149
0716736229157,103104,TH 1740,WIR,MATTE BLUE RED,54,16,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,RUBBER,RECTANGULAR,"  0,0230 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  55,00 ",149
0716736224213,103102,TH 1741,08A,BLACK GREY,52,15,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,POLYAMIDE INJ-GRIL.,RUBBER,RECTANGULAR,"  0,0210 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  51,50 ",139
0716736224244,103102,TH 1741,IPQ,MATTE BLUE BLUE,52,15,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,POLYAMIDE INJ-GRIL.,RUBBER,RECTANGULAR,"  0,0210 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  51,50 ",139
0716736224312,103103,TH 1742,08A,BLACK GREY,56,16,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,POLYAMIDE INJ-GRIL.,RUBBER,RECTANGULAR,"  0,0240 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  51,50 ",139
0716736224350,103103,TH 1742,D51,BLACK BLUE,56,16,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,POLYAMIDE INJ-GRIL.,RUBBER,RECTANGULAR,"  0,0240 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  51,50 ",139
0716736224398,103103,TH 1742,WIR,MATTE BLUE RED,56,16,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,POLYAMIDE INJ-GRIL.,RUBBER,RECTANGULAR,"  0,0240 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  51,50 ",139
0716736229911,103144,TH 1749,003,MATTE BLACK,53,18,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,ACETATE,CAT EYE / BUTTERFLY,"  0,0240 ",FLEX REPAIRABLE,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  55,50 ",149
0716736229928,103144,TH 1749,0Z3,MATTE RED,53,18,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,ACETATE,CAT EYE / BUTTERFLY,"  0,0240 ",FLEX REPAIRABLE,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  55,50 ",149
0716736229935,103144,TH 1749,FLL,MATTE BLUE,53,18,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,ACETATE,CAT EYE / BUTTERFLY,"  0,0240 ",FLEX REPAIRABLE,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2020-01,MO,800927,EUR,"  55,50 ",149
0716736197746,202535,TH 1673/S,IWI,HAVANA BROWN BLACK,50,19,No,No,QT,GREEN,BASE 4 SPHERICAL,3,140,SOL,X,MAN,ACETATE,ACETATE,PANTOS,"  0,0260 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2019-08,MO,800940,EUR,"  75,50 ",165
0716736194554,202487,TH 1674/S,5MO,MATTE DARK RUTHENIUM BLACK,59,18,No,No,IR,GREY,BASE 6 SPHERICAL,3,145,SOL,,MAN,METAL,METAL,NAVIGATOR,"  0,0300 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2019-08,MO,800940,EUR,"  80,50 ",175
0716736193601,202488,TH 1675/S,003,MATTE BLACK,59,16,No,No,IR,GREY,BASE 4 SPHERICAL,3,145,SOL,X,MAN,POLYAMIDE INJ-GRIL.,METAL,RECTANGULAR,"  0,0270 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2019-08,MO,800940,EUR,"  76,00 ",165
0716736193625,202488,TH 1675/S,IPQ,MATTE BLUE BLUE,59,16,No,No,KU,BLUE,BASE 4 SPHERICAL,3,145,SOL,X,MAN,POLYAMIDE INJ-GRIL.,METAL,RECTANGULAR,"  0,0270 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2019-08,MO,800940,EUR,"  76,00 ",165
0716736212715,102698,TH 1682,10A,BEIGE,54,16,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,ACETATE,RECTANGULAR,"  0,0270 ",FLEX M,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  55,50 ",149
0716736189277,102698,TH 1682,PJP,BLUE,54,16,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,WOMAN,ACETATE,ACETATE,RECTANGULAR,"  0,0270 ",FLEX M,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  55,50 ",149
0716736196053,102755,TH 1684,2M2,BLACK GOLD,52,16,No,No,,,BASE 6 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,ACETATE,RECTANGULAR,"  0,0300 ",FLEX M,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  59,50 ",159
0716736196060,102755,TH 1684,2M2,BLACK GOLD,54,16,No,No,,,BASE 6 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,ACETATE,RECTANGULAR,"  0,0300 ",FLEX M,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  59,50 ",159
0716736206554,102755,TH 1684,DDB,GOLD COPPER,52,16,No,No,,,BASE 6 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,ACETATE,RECTANGULAR,"  0,0300 ",FLEX M,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  59,50 ",159
0716736196138,102777,TH 1685,086,HAVANA,49,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",FLEX M,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  55,50 ",149
0716736196145,102777,TH 1685,086,HAVANA,51,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",FLEX M,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  55,50 ",149
0716736196169,102777,TH 1685,35J,PINK,51,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",FLEX M,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  55,50 ",149
0716736196213,102777,TH 1685,PJP,BLUE,49,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,RECTANGULAR,"  0,0300 ",FLEX M,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  55,50 ",149
0716736199269,102771,TH 1687,6LB,RUTHENIUM,50,21,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,MAN,METAL,ACETATE,PANTOS,"  0,0200 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  62,00 ",165
0716736199276,102771,TH 1687,J5G,GOLD,50,21,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,MAN,METAL,ACETATE,PANTOS,"  0,0200 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  62,00 ",165
0716736183794,102702,TH 1692,BSC,BLACK SILVER,55,18,No,No,,,BASE 6 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,METAL,BROWNLINE,"  0,0250 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  65,50 ",175
0716736183800,102702,TH 1692,BSC,BLACK SILVER,57,18,No,No,,,BASE 6 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,METAL,BROWNLINE,"  0,0250 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  65,50 ",175
0716736183817,102702,TH 1692,KU0,MATTE BLUE RUTHENIUM,55,18,No,No,,,BASE 6 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,METAL,BROWNLINE,"  0,0250 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  65,50 ",175
0716736183824,102702,TH 1692,KU0,MATTE BLUE RUTHENIUM,57,18,No,No,,,BASE 6 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,METAL,BROWNLINE,"  0,0250 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  65,50 ",175
0716736183916,102701,TH 1693/G,010,PALLADIUM,56,19,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,METAL,RECTANGULAR,"  0,0230 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  65,50 ",175
0716736183923,102701,TH 1693/G,J5G,GOLD,56,19,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,STAINLESS STEEL,METAL,RECTANGULAR,"  0,0230 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  65,50 ",175
0716736183855,102703,TH 1694,003,MATTE BLACK,55,17,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,POLYAMIDE INJ-GRIL.,METAL,RECTANGULAR,"  0,0250 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  62,00 ",165
0716736183886,102703,TH 1694,PJP,BLUE,55,17,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,POLYAMIDE INJ-GRIL.,METAL,RECTANGULAR,"  0,0250 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  62,00 ",165
0716736188379,102756,TH 1696,D51,BLACK BLUE,55,14,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,POLYAMIDE INJ-GRIL.,POLYAMIDE INJ-GRIL.,RECTANGULAR,"  0,0270 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  54,00 ",145
0716736188416,102756,TH 1696,WIR,MATTE BLUE RED,55,14,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,POLYAMIDE INJ-GRIL.,POLYAMIDE INJ-GRIL.,RECTANGULAR,"  0,0270 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  54,00 ",145
0716736184142,102704,TH 1701/F,KB7,GREY,56,17,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,MAN,POLYAMIDE INJ-GRIL.,METAL,RECTANGULAR,"  0,0270 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-08,MO,800927,EUR,"  62,00 ",165
0716736122168,147710,TH 1467,R80,MATTE DARK RUTHENIUM,49,21,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,UNISEX ADULT,STAINLESS STEEL,STAINLESS STEEL,PANTOS,"  0,0300 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-04,CO,800927,EUR,"  70,00 ",186
0716736159249,202274,TH 1586/S,000,ROSE GOLD,52,19,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,2,140,SOL,X,WOMAN,METAL,STAINLESS STEEL,ROUND / OVAL       ,"  0,0230 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2019-04,MO,800940,EUR,"  75,50 ",165
0716736178325,201759,TH 1648/S,J5G,GOLD,58,16,No,No,9O,DARK GREY SHADED,BASE 2 SPHERICAL,2,140,SOL,X,WOMAN,METAL,METAL,SQUARE,"  0,0500 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2019-04,CO,800940,EUR,"  66,50 ",145
0716736129358,200878,TH 1556/S,08A,BLACK GREY,52,18,No,No,IR,GREY,BASE 4 SPHERICAL,3,140,SOL,X,MAN,POLYAMIDE INJ-GRIL.,POLYAMIDE INJ-GRIL.,RECTANGULAR,"  0,0500 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2019-01,CO,800940,EUR,"  54,50 ",119
0716736129365,200878,TH 1556/S,8RU,BLUE RED,52,18,No,No,KU,BLUE,BASE 4 SPHERICAL,3,140,SOL,X,MAN,POLYAMIDE INJ-GRIL.,POLYAMIDE INJ-GRIL.,RECTANGULAR,"  0,0500 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2019-01,CO,800940,EUR,"  54,50 ",119
0716736129372,200878,TH 1556/S,D51,BLACK BLUE,52,18,No,No,T4,SILVER MIRROR,BASE 4 SPHERICAL,3,140,SOL,X,MAN,POLYAMIDE INJ-GRIL.,POLYAMIDE INJ-GRIL.,RECTANGULAR,"  0,0500 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,SUNGLASSES FRAMES,2019-01,CO,800940,EUR,"  62,50 ",135
0716736123714,102081,TH 1632,6LB,RUTHENIUM,47,21,No,No,,,BASE 4 SPHERICAL,,145,VISTA,X,UNISEX ADULT,STAINLESS STEEL,STAINLESS STEEL,SQUARE,"  0,0300 ",NO FLEX,TH,TOMMY HILFIGER,THF,TOMMY HILFIGER,OPTICAL FRAMES,2019-01,MO,800927,EUR,"  63,00 ",169
